WellName,DATE,OIL
2X0D47KT6N,7/31/2023,2356
2X0D47KT6N,8/31/2023,1794
2X0D47KT6N,9/30/2023,654
2X0D47KT6N,10/31/2023,684
2X0D47KT6N,11/30/2023,514
2X0D47KT6N,12/31/2023,2208
2X0D47KT6N,1/31/2024,1527
2X0D47KT6N,2/29/2024,1631
2X0D47KT6N,3/31/2024,1810
2X0D47KT6N,4/30/2024,1370.347722
M7EI1FSMD0,2/29/2020,0
M7EI1FSMD0,3/31/2020,48
M7EI1FSMD0,4/30/2020,16482
M7EI1FSMD0,5/31/2020,22598
M7EI1FSMD0,6/30/2020,19484
M7EI1FSMD0,7/31/2020,20019
M7EI1FSMD0,8/31/2020,12581
M7EI1FSMD0,9/30/2020,15404
M7EI1FSMD0,10/31/2020,15245
M7EI1FSMD0,11/30/2020,11016
M7EI1FSMD0,12/31/2020,8673
M7EI1FSMD0,1/31/2021,9494
M7EI1FSMD0,2/28/2021,7194
M7EI1FSMD0,3/31/2021,6540
M7EI1FSMD0,4/30/2021,7744
M7EI1FSMD0,5/31/2021,7107
M7EI1FSMD0,6/30/2021,6237
M7EI1FSMD0,7/31/2021,4882
M7EI1FSMD0,8/31/2021,7323
M7EI1FSMD0,9/30/2021,8246
M7EI1FSMD0,10/31/2021,9979
M7EI1FSMD0,11/30/2021,10391
M7EI1FSMD0,12/31/2021,10778
M7EI1FSMD0,1/31/2022,9858
M7EI1FSMD0,2/28/2022,10049
M7EI1FSMD0,3/31/2022,8397
M7EI1FSMD0,4/30/2022,9530
M7EI1FSMD0,5/31/2022,11087
M7EI1FSMD0,6/30/2022,10315
M7EI1FSMD0,7/31/2022,7863
M7EI1FSMD0,8/31/2022,5917
M7EI1FSMD0,9/30/2022,8716
M7EI1FSMD0,10/31/2022,5253
M7EI1FSMD0,11/30/2022,0
M7EI1FSMD0,12/31/2022,0
M7EI1FSMD0,1/31/2023,0
M7EI1FSMD0,2/28/2023,1218
M7EI1FSMD0,3/31/2023,11449
M7EI1FSMD0,4/30/2023,10035
M7EI1FSMD0,5/31/2023,7831
M7EI1FSMD0,6/30/2023,6063
M7EI1FSMD0,7/31/2023,3440
M7EI1FSMD0,8/31/2023,4676
M7EI1FSMD0,9/30/2023,5258
M7EI1FSMD0,10/31/2023,4424
M7EI1FSMD0,11/30/2023,3642
M7EI1FSMD0,12/31/2023,4436
M7EI1FSMD0,1/31/2024,3685
M7EI1FSMD0,2/29/2024,3297
M7EI1FSMD0,3/31/2024,2633
M7EI1FSMD0,4/30/2024,3028.208408
TKK8YOJ44H,2/29/2020,0
TKK8YOJ44H,3/31/2020,1014
TKK8YOJ44H,4/30/2020,11614
TKK8YOJ44H,5/31/2020,12317
TKK8YOJ44H,6/30/2020,13012
TKK8YOJ44H,7/31/2020,15076
TKK8YOJ44H,8/31/2020,11683
TKK8YOJ44H,9/30/2020,9630
TKK8YOJ44H,10/31/2020,10609
TKK8YOJ44H,11/30/2020,7419
TKK8YOJ44H,12/31/2020,6995
TKK8YOJ44H,1/31/2021,7448
TKK8YOJ44H,2/28/2021,3619
TKK8YOJ44H,3/31/2021,5174
TKK8YOJ44H,4/30/2021,6802
TKK8YOJ44H,5/31/2021,4677
TKK8YOJ44H,6/30/2021,5064
TKK8YOJ44H,7/31/2021,4122
TKK8YOJ44H,8/31/2021,10906
TKK8YOJ44H,9/30/2021,8917
TKK8YOJ44H,10/31/2021,9059
TKK8YOJ44H,11/30/2021,9805
TKK8YOJ44H,12/31/2021,10626
TKK8YOJ44H,1/31/2022,10422
TKK8YOJ44H,2/28/2022,8762
TKK8YOJ44H,3/31/2022,6739
TKK8YOJ44H,4/30/2022,9504
TKK8YOJ44H,5/31/2022,5661
TKK8YOJ44H,6/30/2022,8353
TKK8YOJ44H,7/31/2022,7838
TKK8YOJ44H,8/31/2022,6472
TKK8YOJ44H,9/30/2022,5149
TKK8YOJ44H,10/31/2022,4368
TKK8YOJ44H,11/30/2022,0
TKK8YOJ44H,12/31/2022,0
TKK8YOJ44H,1/31/2023,0
TKK8YOJ44H,2/28/2023,81
TKK8YOJ44H,3/31/2023,5371
TKK8YOJ44H,4/30/2023,4453
TKK8YOJ44H,5/31/2023,5053
TKK8YOJ44H,6/30/2023,4399
TKK8YOJ44H,7/31/2023,4350
TKK8YOJ44H,8/31/2023,2147
TKK8YOJ44H,9/30/2023,2123
TKK8YOJ44H,10/31/2023,1589
TKK8YOJ44H,11/30/2023,2101
TKK8YOJ44H,12/31/2023,1988
TKK8YOJ44H,1/31/2024,1896
TKK8YOJ44H,2/29/2024,1300
TKK8YOJ44H,3/31/2024,2137
TKK8YOJ44H,4/30/2024,2021.239831
B3OW0EGC16,4/30/2023,30884
B3OW0EGC16,5/31/2023,28247
B3OW0EGC16,6/30/2023,30092
B3OW0EGC16,7/31/2023,27830
B3OW0EGC16,8/31/2023,24820
B3OW0EGC16,9/30/2023,20206
B3OW0EGC16,10/31/2023,17915
B3OW0EGC16,11/30/2023,13526
B3OW0EGC16,12/31/2023,11914
B3OW0EGC16,1/31/2024,13604
B3OW0EGC16,2/29/2024,10064
B3OW0EGC16,3/31/2024,8879
B3OW0EGC16,4/30/2024,7703.903289
BXBHAPAEPK,12/31/2023,9144.69
BXBHAPAEPK,1/31/2024,15379.56743
BXBHAPAEPK,2/29/2024,16122.12901
BXBHAPAEPK,3/31/2024,21004.4773
BXBHAPAEPK,4/30/2024,15519.43196
HHTIGNF8V6,4/30/2023,31963
HHTIGNF8V6,5/31/2023,28904
HHTIGNF8V6,6/30/2023,30228
HHTIGNF8V6,7/31/2023,18673
HHTIGNF8V6,8/31/2023,25407
HHTIGNF8V6,9/30/2023,19118
HHTIGNF8V6,10/31/2023,15918
HHTIGNF8V6,11/30/2023,13668
HHTIGNF8V6,12/31/2023,12106
HHTIGNF8V6,1/31/2024,10004
HHTIGNF8V6,2/29/2024,8513
HHTIGNF8V6,3/31/2024,8591
HHTIGNF8V6,4/30/2024,7825.841301
XHJGJF4IDR,12/31/2017,1320
XHJGJF4IDR,1/31/2018,18683
XHJGJF4IDR,2/28/2018,9093
XHJGJF4IDR,3/31/2018,19221
XHJGJF4IDR,4/30/2018,16719
XHJGJF4IDR,5/31/2018,16012
XHJGJF4IDR,6/30/2018,13211
XHJGJF4IDR,7/31/2018,8048
XHJGJF4IDR,8/31/2018,10959
XHJGJF4IDR,9/30/2018,1209
XHJGJF4IDR,10/31/2018,9101
XHJGJF4IDR,11/30/2018,8661
XHJGJF4IDR,12/31/2018,9567
XHJGJF4IDR,1/31/2019,3365
XHJGJF4IDR,2/28/2019,5597
XHJGJF4IDR,3/31/2019,4166
XHJGJF4IDR,4/30/2019,3989
XHJGJF4IDR,5/31/2019,3910
XHJGJF4IDR,6/30/2019,3749
XHJGJF4IDR,7/31/2019,3052
XHJGJF4IDR,8/31/2019,2780
XHJGJF4IDR,9/30/2019,2198
XHJGJF4IDR,10/31/2019,2422
XHJGJF4IDR,11/30/2019,272
XHJGJF4IDR,12/31/2019,0
XHJGJF4IDR,1/31/2020,0
XHJGJF4IDR,2/29/2020,348
XHJGJF4IDR,3/31/2020,1211
XHJGJF4IDR,4/30/2020,1326
XHJGJF4IDR,5/31/2020,1070
XHJGJF4IDR,6/30/2020,1030
XHJGJF4IDR,7/31/2020,933
XHJGJF4IDR,8/31/2020,829
XHJGJF4IDR,9/30/2020,681
XHJGJF4IDR,10/31/2020,807
XHJGJF4IDR,11/30/2020,980
XHJGJF4IDR,12/31/2020,1227
XHJGJF4IDR,1/31/2021,1291
XHJGJF4IDR,2/28/2021,418
XHJGJF4IDR,3/31/2021,1121
XHJGJF4IDR,4/30/2021,658
XHJGJF4IDR,5/31/2021,763
XHJGJF4IDR,6/30/2021,602
XHJGJF4IDR,7/31/2021,889
XHJGJF4IDR,8/31/2021,316
XHJGJF4IDR,9/30/2021,508
XHJGJF4IDR,10/31/2021,964
XHJGJF4IDR,11/30/2021,1013
XHJGJF4IDR,12/31/2021,1317
XHJGJF4IDR,1/31/2022,1268
XHJGJF4IDR,2/28/2022,1403
XHJGJF4IDR,3/31/2022,832
XHJGJF4IDR,4/30/2022,514
XHJGJF4IDR,5/31/2022,1205
XHJGJF4IDR,6/30/2022,1717
XHJGJF4IDR,7/31/2022,1693
XHJGJF4IDR,8/31/2022,1624
XHJGJF4IDR,9/30/2022,1570
XHJGJF4IDR,10/31/2022,1558
XHJGJF4IDR,11/30/2022,1592
XHJGJF4IDR,12/31/2022,1543
XHJGJF4IDR,1/31/2023,999
XHJGJF4IDR,2/28/2023,1111
XHJGJF4IDR,3/31/2023,1113
XHJGJF4IDR,4/30/2023,1559
XHJGJF4IDR,5/31/2023,1478
XHJGJF4IDR,6/30/2023,1533
XHJGJF4IDR,7/31/2023,1393
XHJGJF4IDR,8/31/2023,1271
XHJGJF4IDR,9/30/2023,1067
XHJGJF4IDR,10/31/2023,803
XHJGJF4IDR,11/30/2023,109
XHJGJF4IDR,12/31/2023,66
XHJGJF4IDR,1/31/2024,521
XHJGJF4IDR,2/29/2024,862
XHJGJF4IDR,3/31/2024,477
XHJGJF4IDR,4/30/2024,631.1953033
CBSFB5WDSK,12/31/2023,10264.45
CBSFB5WDSK,1/31/2024,16409.61524
CBSFB5WDSK,2/29/2024,17209.99778
CBSFB5WDSK,3/31/2024,22355.82586
CBSFB5WDSK,4/30/2024,21487.24316
LM2B4HUGC8,4/30/2022,14139
LM2B4HUGC8,5/31/2022,34490
LM2B4HUGC8,6/30/2022,24874
LM2B4HUGC8,7/31/2022,25005
LM2B4HUGC8,8/31/2022,23401
LM2B4HUGC8,9/30/2022,18276
LM2B4HUGC8,10/31/2022,14373
LM2B4HUGC8,11/30/2022,1910
LM2B4HUGC8,12/31/2022,14541
LM2B4HUGC8,1/31/2023,11033
LM2B4HUGC8,2/28/2023,7259
LM2B4HUGC8,3/31/2023,6734
LM2B4HUGC8,4/30/2023,5532
LM2B4HUGC8,5/31/2023,2109
LM2B4HUGC8,6/30/2023,6418
LM2B4HUGC8,7/31/2023,6089
LM2B4HUGC8,8/31/2023,4230
LM2B4HUGC8,9/30/2023,3758
LM2B4HUGC8,10/31/2023,3377
LM2B4HUGC8,11/30/2023,2839
LM2B4HUGC8,12/31/2023,2419
LM2B4HUGC8,1/31/2024,2652
LM2B4HUGC8,2/29/2024,2467
LM2B4HUGC8,3/31/2024,281
LM2B4HUGC8,4/30/2024,2444.349986
MIQ4DCLUK3,10/31/2019,0
MIQ4DCLUK3,11/30/2019,18117
MIQ4DCLUK3,12/31/2019,28579
MIQ4DCLUK3,1/31/2020,18163
MIQ4DCLUK3,2/29/2020,12408
MIQ4DCLUK3,3/31/2020,19982
MIQ4DCLUK3,4/30/2020,19972
MIQ4DCLUK3,5/31/2020,19266
MIQ4DCLUK3,6/30/2020,18051
MIQ4DCLUK3,7/31/2020,16919
MIQ4DCLUK3,8/31/2020,15910
MIQ4DCLUK3,9/30/2020,14393
MIQ4DCLUK3,10/31/2020,14444
MIQ4DCLUK3,11/30/2020,10155
MIQ4DCLUK3,12/31/2020,6433
MIQ4DCLUK3,1/31/2021,783
MIQ4DCLUK3,2/28/2021,2725
MIQ4DCLUK3,3/31/2021,9480
MIQ4DCLUK3,4/30/2021,9556
MIQ4DCLUK3,5/31/2021,10446
MIQ4DCLUK3,6/30/2021,7305
MIQ4DCLUK3,7/31/2021,10021
MIQ4DCLUK3,8/31/2021,8869
MIQ4DCLUK3,9/30/2021,8001
MIQ4DCLUK3,10/31/2021,7082
MIQ4DCLUK3,11/30/2021,7369
MIQ4DCLUK3,12/31/2021,8273
MIQ4DCLUK3,1/31/2022,5818
MIQ4DCLUK3,2/28/2022,4676
MIQ4DCLUK3,3/31/2022,5258
MIQ4DCLUK3,4/30/2022,5122
MIQ4DCLUK3,5/31/2022,2159
MIQ4DCLUK3,6/30/2022,6196
MIQ4DCLUK3,7/31/2022,7902
MIQ4DCLUK3,8/31/2022,6235
MIQ4DCLUK3,9/30/2022,5787
MIQ4DCLUK3,10/31/2022,5318
MIQ4DCLUK3,11/30/2022,4520
MIQ4DCLUK3,12/31/2022,4348
MIQ4DCLUK3,1/31/2023,3602
MIQ4DCLUK3,2/28/2023,3334
MIQ4DCLUK3,3/31/2023,2971
MIQ4DCLUK3,4/30/2023,4050
MIQ4DCLUK3,5/31/2023,4745
MIQ4DCLUK3,6/30/2023,2470
MIQ4DCLUK3,7/31/2023,473
MIQ4DCLUK3,8/31/2023,1348
MIQ4DCLUK3,9/30/2023,1647
MIQ4DCLUK3,10/31/2023,1681
MIQ4DCLUK3,11/30/2023,2062
MIQ4DCLUK3,12/31/2023,2360
MIQ4DCLUK3,1/31/2024,1734
MIQ4DCLUK3,2/29/2024,2185
MIQ4DCLUK3,3/31/2024,2417
MIQ4DCLUK3,4/30/2024,2058.154382
65T35HT3EI,11/30/2023,36684
65T35HT3EI,12/31/2023,38453
65T35HT3EI,1/31/2024,38391
65T35HT3EI,2/29/2024,32293
65T35HT3EI,3/31/2024,29798
65T35HT3EI,4/30/2024,23830.11851
50K0PUGHYW,11/30/2023,39000
50K0PUGHYW,12/31/2023,34765
50K0PUGHYW,1/31/2024,24277
50K0PUGHYW,2/29/2024,24552
50K0PUGHYW,3/31/2024,31107
50K0PUGHYW,4/30/2024,28836.87107
LNV6JOMHCJ,2/28/2023,27942
LNV6JOMHCJ,3/31/2023,25941
LNV6JOMHCJ,4/30/2023,27699
LNV6JOMHCJ,5/31/2023,24699
LNV6JOMHCJ,6/30/2023,19400
LNV6JOMHCJ,7/31/2023,15376
LNV6JOMHCJ,8/31/2023,12496
LNV6JOMHCJ,9/30/2023,9587
LNV6JOMHCJ,10/31/2023,4979
LNV6JOMHCJ,11/30/2023,6228
LNV6JOMHCJ,12/31/2023,9485
LNV6JOMHCJ,1/31/2024,7314
LNV6JOMHCJ,2/29/2024,7360
LNV6JOMHCJ,3/31/2024,5504
LNV6JOMHCJ,4/30/2024,2276.099584
Z56DRG84ZD,2/28/2023,27513
Z56DRG84ZD,3/31/2023,28128
Z56DRG84ZD,4/30/2023,27975
Z56DRG84ZD,5/31/2023,21225
Z56DRG84ZD,6/30/2023,15229
Z56DRG84ZD,7/31/2023,10839
Z56DRG84ZD,8/31/2023,10213
Z56DRG84ZD,9/30/2023,7068
Z56DRG84ZD,10/31/2023,6591
Z56DRG84ZD,11/30/2023,8517
Z56DRG84ZD,12/31/2023,6517
Z56DRG84ZD,1/31/2024,5080
Z56DRG84ZD,2/29/2024,4693
Z56DRG84ZD,3/31/2024,4895
Z56DRG84ZD,4/30/2024,3792.772315
AL7ADEXIY5,11/30/2018,342
AL7ADEXIY5,12/31/2018,27156
AL7ADEXIY5,1/31/2019,15794
AL7ADEXIY5,2/28/2019,22616
AL7ADEXIY5,3/31/2019,22289
AL7ADEXIY5,4/30/2019,19907
AL7ADEXIY5,5/31/2019,11351
AL7ADEXIY5,6/30/2019,6834
AL7ADEXIY5,7/31/2019,8552
AL7ADEXIY5,8/31/2019,7990
AL7ADEXIY5,9/30/2019,4101
AL7ADEXIY5,10/31/2019,4349
AL7ADEXIY5,11/30/2019,6077
AL7ADEXIY5,12/31/2019,5960
AL7ADEXIY5,1/31/2020,3979
AL7ADEXIY5,2/29/2020,4955
AL7ADEXIY5,3/31/2020,2289
AL7ADEXIY5,4/30/2020,540
AL7ADEXIY5,5/31/2020,0
AL7ADEXIY5,6/30/2020,0
AL7ADEXIY5,7/31/2020,0
AL7ADEXIY5,8/31/2020,0
AL7ADEXIY5,9/30/2020,0
AL7ADEXIY5,10/31/2020,0
AL7ADEXIY5,11/30/2020,0
AL7ADEXIY5,12/31/2020,959
AL7ADEXIY5,1/31/2021,2607
AL7ADEXIY5,2/28/2021,2598
AL7ADEXIY5,3/31/2021,2744
AL7ADEXIY5,4/30/2021,1308
AL7ADEXIY5,5/31/2021,3176
AL7ADEXIY5,6/30/2021,2924
AL7ADEXIY5,7/31/2021,2741
AL7ADEXIY5,8/31/2021,2455
AL7ADEXIY5,9/30/2021,1931
AL7ADEXIY5,10/31/2021,1724
AL7ADEXIY5,11/30/2021,2320
AL7ADEXIY5,12/31/2021,2632
AL7ADEXIY5,1/31/2022,2056
AL7ADEXIY5,2/28/2022,2161
AL7ADEXIY5,3/31/2022,1785
AL7ADEXIY5,4/30/2022,803
AL7ADEXIY5,5/31/2022,206
AL7ADEXIY5,6/30/2022,2080
AL7ADEXIY5,7/31/2022,2444
AL7ADEXIY5,8/31/2022,1585
AL7ADEXIY5,9/30/2022,930
AL7ADEXIY5,10/31/2022,2064
AL7ADEXIY5,11/30/2022,1720
AL7ADEXIY5,12/31/2022,1096
AL7ADEXIY5,1/31/2023,1699
AL7ADEXIY5,2/28/2023,1436
AL7ADEXIY5,3/31/2023,1533
AL7ADEXIY5,4/30/2023,1109
AL7ADEXIY5,5/31/2023,1506
AL7ADEXIY5,6/30/2023,1306
AL7ADEXIY5,7/31/2023,922
AL7ADEXIY5,8/31/2023,637
AL7ADEXIY5,9/30/2023,2767
AL7ADEXIY5,10/31/2023,2505
AL7ADEXIY5,11/30/2023,2141
AL7ADEXIY5,12/31/2023,866
AL7ADEXIY5,1/31/2024,1610
AL7ADEXIY5,2/29/2024,2142
AL7ADEXIY5,3/31/2024,1692
AL7ADEXIY5,4/30/2024,1900.823733
OY8OVGNDIU,9/30/2022,13059
OY8OVGNDIU,10/31/2022,21084
OY8OVGNDIU,11/30/2022,17136
OY8OVGNDIU,12/31/2022,20353
OY8OVGNDIU,1/31/2023,26337
OY8OVGNDIU,2/28/2023,22425
OY8OVGNDIU,3/31/2023,21583
OY8OVGNDIU,4/30/2023,19435
OY8OVGNDIU,5/31/2023,16865
OY8OVGNDIU,6/30/2023,12489
OY8OVGNDIU,7/31/2023,10036
OY8OVGNDIU,8/31/2023,10696
OY8OVGNDIU,9/30/2023,9327
OY8OVGNDIU,10/31/2023,5461
OY8OVGNDIU,11/30/2023,4032
OY8OVGNDIU,12/31/2023,9330
OY8OVGNDIU,2/29/2024,2319
OY8OVGNDIU,3/31/2024,8045
OY8OVGNDIU,4/30/2024,6536.15935
MNMV628FM5,11/30/2023,26751
MNMV628FM5,12/31/2023,38139
MNMV628FM5,1/31/2024,31105
MNMV628FM5,2/29/2024,34467
MNMV628FM5,3/31/2024,30287
MNMV628FM5,4/30/2024,28006.67369
IG7AY1PQ48,2/29/2024,1206.96674
IG7AY1PQ48,3/31/2024,29536.05471
IG7AY1PQ48,4/30/2024,29838.15005
EG1AJ8M4GD,9/30/2022,14257
EG1AJ8M4GD,10/31/2022,20931
EG1AJ8M4GD,11/30/2022,19975
EG1AJ8M4GD,12/31/2022,8020
EG1AJ8M4GD,1/31/2023,24005
EG1AJ8M4GD,2/28/2023,23639
EG1AJ8M4GD,3/31/2023,22404
EG1AJ8M4GD,4/30/2023,19003
EG1AJ8M4GD,5/31/2023,18182
EG1AJ8M4GD,6/30/2023,13359
EG1AJ8M4GD,7/31/2023,12668
EG1AJ8M4GD,8/31/2023,11923
EG1AJ8M4GD,9/30/2023,9632
EG1AJ8M4GD,10/31/2023,8491
EG1AJ8M4GD,11/30/2023,7821
EG1AJ8M4GD,12/31/2023,3793
EG1AJ8M4GD,1/31/2024,2020
EG1AJ8M4GD,4/30/2024,6109.793484
Y8176510EI,11/30/2023,28183
Y8176510EI,12/31/2023,36614
Y8176510EI,1/31/2024,36480
Y8176510EI,2/29/2024,35681
Y8176510EI,3/31/2024,31968
Y8176510EI,4/30/2024,25199.74365
B6LSJBXJ92,8/31/2023,8867
B6LSJBXJ92,9/30/2023,21803
B6LSJBXJ92,10/31/2023,29485
B6LSJBXJ92,11/30/2023,22506
B6LSJBXJ92,12/31/2023,18392
B6LSJBXJ92,1/31/2024,17183
B6LSJBXJ92,2/29/2024,10132
B6LSJBXJ92,3/31/2024,7147
B6LSJBXJ92,4/30/2024,12636.19453
6BDRKARJV1,8/31/2023,9151
6BDRKARJV1,9/30/2023,27926
6BDRKARJV1,10/31/2023,32133
6BDRKARJV1,11/30/2023,26790
6BDRKARJV1,12/31/2023,23387
6BDRKARJV1,1/31/2024,20694
6BDRKARJV1,2/29/2024,14485
6BDRKARJV1,3/31/2024,7222
6BDRKARJV1,4/30/2024,12578.73224
D8280B6U6P,5/31/2023,12444
D8280B6U6P,6/30/2023,21577
D8280B6U6P,7/31/2023,22509
D8280B6U6P,8/31/2023,19772
D8280B6U6P,9/30/2023,16517
D8280B6U6P,10/31/2023,15219
D8280B6U6P,11/30/2023,11425
D8280B6U6P,12/31/2023,8559
D8280B6U6P,1/31/2024,7194
D8280B6U6P,2/29/2024,6887
D8280B6U6P,3/31/2024,5957
D8280B6U6P,4/30/2024,5077.4189
6UADU8UBUQ,8/31/2017,0
6UADU8UBUQ,9/30/2017,0
6UADU8UBUQ,10/31/2017,14056
6UADU8UBUQ,11/30/2017,19034
6UADU8UBUQ,12/31/2017,25230
6UADU8UBUQ,1/31/2018,20943
6UADU8UBUQ,2/28/2018,15947
6UADU8UBUQ,3/31/2018,15052
6UADU8UBUQ,4/30/2018,12884
6UADU8UBUQ,5/31/2018,9611
6UADU8UBUQ,6/30/2018,6016
6UADU8UBUQ,7/31/2018,6721
6UADU8UBUQ,8/31/2018,1708
6UADU8UBUQ,9/30/2018,485
6UADU8UBUQ,10/31/2018,0
6UADU8UBUQ,11/30/2018,0
6UADU8UBUQ,12/31/2018,3952
6UADU8UBUQ,1/31/2019,5102
6UADU8UBUQ,2/28/2019,4233
6UADU8UBUQ,3/31/2019,4262
6UADU8UBUQ,4/30/2019,4161
6UADU8UBUQ,5/31/2019,4328
6UADU8UBUQ,6/30/2019,3341
6UADU8UBUQ,7/31/2019,3490
6UADU8UBUQ,8/31/2019,3347
6UADU8UBUQ,9/30/2019,2044
6UADU8UBUQ,10/31/2019,3028
6UADU8UBUQ,11/30/2019,3059
6UADU8UBUQ,12/31/2019,2555
6UADU8UBUQ,1/31/2020,3585
6UADU8UBUQ,2/29/2020,1159
6UADU8UBUQ,3/31/2020,3454
6UADU8UBUQ,4/30/2020,4369
6UADU8UBUQ,5/31/2020,2806
6UADU8UBUQ,6/30/2020,3881
6UADU8UBUQ,7/31/2020,0
6UADU8UBUQ,8/31/2020,0
6UADU8UBUQ,9/30/2020,0
6UADU8UBUQ,10/31/2020,0
6UADU8UBUQ,11/30/2020,0
6UADU8UBUQ,12/31/2020,595
6UADU8UBUQ,1/31/2021,1968
6UADU8UBUQ,2/28/2021,2597
6UADU8UBUQ,3/31/2021,2584
6UADU8UBUQ,4/30/2021,2554
6UADU8UBUQ,5/31/2021,2650
6UADU8UBUQ,6/30/2021,2238
6UADU8UBUQ,7/31/2021,1965
6UADU8UBUQ,8/31/2021,1928
6UADU8UBUQ,9/30/2021,1889
6UADU8UBUQ,10/31/2021,2409
6UADU8UBUQ,11/30/2021,2241
6UADU8UBUQ,12/31/2021,1754
6UADU8UBUQ,1/31/2022,1415
6UADU8UBUQ,2/28/2022,854
6UADU8UBUQ,3/31/2022,1627
6UADU8UBUQ,4/30/2022,1203
6UADU8UBUQ,5/31/2022,678
6UADU8UBUQ,6/30/2022,1919
6UADU8UBUQ,7/31/2022,1564
6UADU8UBUQ,8/31/2022,1539
6UADU8UBUQ,9/30/2022,1504
6UADU8UBUQ,10/31/2022,1214
6UADU8UBUQ,11/30/2022,265
6UADU8UBUQ,12/31/2022,1155
6UADU8UBUQ,1/31/2023,1428
6UADU8UBUQ,2/28/2023,1570
6UADU8UBUQ,3/31/2023,1480
6UADU8UBUQ,4/30/2023,1960
6UADU8UBUQ,5/31/2023,1864
6UADU8UBUQ,6/30/2023,1729
6UADU8UBUQ,8/31/2023,363
6UADU8UBUQ,9/30/2023,2254
6UADU8UBUQ,10/31/2023,2011
6UADU8UBUQ,11/30/2023,1666
6UADU8UBUQ,12/31/2023,607
6UADU8UBUQ,1/31/2024,846
6UADU8UBUQ,2/29/2024,89
6UADU8UBUQ,3/31/2024,2382
6UADU8UBUQ,4/30/2024,2635.698087
CXTV91U0MP,9/30/2019,330
CXTV91U0MP,10/31/2019,28698
CXTV91U0MP,11/30/2019,28589
CXTV91U0MP,12/31/2019,29660
CXTV91U0MP,1/31/2020,13733
CXTV91U0MP,2/29/2020,19553
CXTV91U0MP,3/31/2020,20564
CXTV91U0MP,4/30/2020,16065
CXTV91U0MP,5/31/2020,13031
CXTV91U0MP,6/30/2020,12166
CXTV91U0MP,7/31/2020,9420
CXTV91U0MP,8/31/2020,7397
CXTV91U0MP,9/30/2020,6722
CXTV91U0MP,10/31/2020,3131
CXTV91U0MP,11/30/2020,1774
CXTV91U0MP,12/31/2020,5854
CXTV91U0MP,1/31/2021,2108
CXTV91U0MP,2/28/2021,2201
CXTV91U0MP,3/31/2021,6686
CXTV91U0MP,4/30/2021,5672
CXTV91U0MP,5/31/2021,308
CXTV91U0MP,6/30/2021,2051
CXTV91U0MP,7/31/2021,2254
CXTV91U0MP,8/31/2021,2309
CXTV91U0MP,9/30/2021,2123
CXTV91U0MP,10/31/2021,2004
CXTV91U0MP,11/30/2021,2117
CXTV91U0MP,12/31/2021,1133
CXTV91U0MP,1/31/2022,360
CXTV91U0MP,2/28/2022,1092
CXTV91U0MP,3/31/2022,1709
CXTV91U0MP,4/30/2022,1102
CXTV91U0MP,5/31/2022,457
CXTV91U0MP,6/30/2022,1992
CXTV91U0MP,7/31/2022,1931
CXTV91U0MP,8/31/2022,1656
CXTV91U0MP,9/30/2022,1124
CXTV91U0MP,10/31/2022,1325
CXTV91U0MP,11/30/2022,1115
CXTV91U0MP,12/31/2022,679
CXTV91U0MP,1/31/2023,553
CXTV91U0MP,2/28/2023,1025
CXTV91U0MP,3/31/2023,916
CXTV91U0MP,4/30/2023,2090
CXTV91U0MP,5/31/2023,2150
CXTV91U0MP,6/30/2023,1871
CXTV91U0MP,7/31/2023,2043
CXTV91U0MP,8/31/2023,1963
CXTV91U0MP,9/30/2023,1899
CXTV91U0MP,10/31/2023,2095
CXTV91U0MP,11/30/2023,1993
CXTV91U0MP,12/31/2023,2034
CXTV91U0MP,1/31/2024,1866
CXTV91U0MP,2/29/2024,1771
CXTV91U0MP,3/31/2024,1034
CXTV91U0MP,4/30/2024,2433.225933
Y5KVA8R1EK,8/31/2017,0
Y5KVA8R1EK,9/30/2017,0
Y5KVA8R1EK,10/31/2017,17814
Y5KVA8R1EK,11/30/2017,17935
Y5KVA8R1EK,12/31/2017,25111
Y5KVA8R1EK,1/31/2018,20527
Y5KVA8R1EK,2/28/2018,15954
Y5KVA8R1EK,3/31/2018,14010
Y5KVA8R1EK,4/30/2018,7407
Y5KVA8R1EK,5/31/2018,12854
Y5KVA8R1EK,6/30/2018,9419
Y5KVA8R1EK,7/31/2018,8725
Y5KVA8R1EK,8/31/2018,8405
Y5KVA8R1EK,9/30/2018,6150
Y5KVA8R1EK,10/31/2018,113
Y5KVA8R1EK,11/30/2018,357
Y5KVA8R1EK,12/31/2018,5422
Y5KVA8R1EK,1/31/2019,7422
Y5KVA8R1EK,2/28/2019,5536
Y5KVA8R1EK,3/31/2019,5941
Y5KVA8R1EK,4/30/2019,5444
Y5KVA8R1EK,5/31/2019,4162
Y5KVA8R1EK,6/30/2019,1539
Y5KVA8R1EK,7/31/2019,3549
Y5KVA8R1EK,8/31/2019,3473
Y5KVA8R1EK,9/30/2019,2126
Y5KVA8R1EK,10/31/2019,2545
Y5KVA8R1EK,11/30/2019,2810
Y5KVA8R1EK,12/31/2019,2726
Y5KVA8R1EK,1/31/2020,1939
Y5KVA8R1EK,2/29/2020,624
Y5KVA8R1EK,3/31/2020,2289
Y5KVA8R1EK,4/30/2020,0
Y5KVA8R1EK,5/31/2020,0
Y5KVA8R1EK,6/30/2020,2518
Y5KVA8R1EK,7/31/2020,2933
