Date,P10_Production_bbl,P10_Revenue_USD,P10_Cumulative_Revenue_USD,P50_Production_bbl,P50_Revenue_USD,P50_Cumulative_Revenue_USD,P90_Production_bbl,P90_Revenue_USD,P90_Cumulative_Revenue_USD
2028-11-01,159518.16245301906,9902887.525083423,2837938834.980643,109569.989444556,6802104.944718037,2315810642.822581,73894.29723196296,4587357.97216026,1891543324.5438259
2028-12-01,156375.18851609767,9699952.943653539,2847638787.9242964,107226.68159102096,6651271.05909103,2322461913.881672,72138.43915514195,4474747.380793455,1896018071.9246194
2029-01-01,153374.59940248283,9541433.828828456,2857180221.7531247,104973.51059286269,6530402.093981988,2328992315.975654,70459.28120039277,4383271.883476434,1900401343.808096
2029-02-01,150335.5674121902,9352375.648712352,2866532597.401837,102762.18112767077,6392835.287952399,2335385151.2636065,68893.85418045039,4285886.668565819,1904687230.4766617
2029-03-01,147504.80445484465,9182174.077314079,2875714771.479151,100692.25623688767,6268092.950746258,2341653244.2143526,67355.44734968043,4192876.597517607,1908880107.0741792
2029-04-01,144766.96612717584,9020429.659384327,2884735201.138535,98673.26222179175,6148330.969039844,2347801575.1833925,65887.66657339604,4105460.5041883076,1912985567.5783675
2029-05-01,142128.96114307258,8867425.885716299,2893602627.0242515,96747.67964616042,6036087.733123949,2353837662.9165163,64504.23317129988,4024419.1075573997,1917009986.6859248
2029-06-01,139647.30734197283,8718181.397359364,2902320808.421611,94893.86787137495,5924224.171209939,2359761887.087726,63164.03169840858,3943330.4989316477,1920953317.1848564
2029-07-01,137204.63243142588,8562941.11004529,2910883749.5316563,93093.50205243191,5809965.463092275,2365571852.5508184,61911.64912200736,3863906.021704479,1924817223.2065609
2029-08-01,134860.65863663267,8419350.918684978,2919303100.450341,91414.13521408293,5706984.461415197,2371278837.0122337,60660.11686567372,3787011.0959240105,1928604234.3024848
2029-09-01,132648.55424732214,8282575.7272027945,2927585676.177544,89751.5200942416,5604084.914684446,2376882921.926918,59486.84840758128,3714358.814569375,1932318593.1170542
2029-10-01,130451.18685093279,8153199.1781832995,2935738875.355727,88176.97946536819,5511061.216585512,2382393983.1435037,58360.56051404056,3647535.032127535,1935966128.1491818
2029-11-01,128384.40904345953,8031728.629758828,2943770603.985486,86619.69268939098,5418927.974648301,2387812911.118152,57266.197202114694,3582573.296964295,1939548701.4461462
2029-12-01,126353.62715209383,7911000.595992595,2951681604.5814786,85138.76313241864,5330537.959720731,2393143449.0778728,56201.880682170085,3518799.749510669,1943067501.195657
2030-01-01,124431.22783874662,7788150.550427152,2959469755.1319056,83706.92326658164,5239216.327255345,2398382665.405128,55147.61261797453,3451689.0737590264,1946519190.269416
2030-02-01,122526.20598855164,7668915.232823447,2967138670.364729,82353.06642049887,5154478.427259024,2403537143.832387,54158.08122975248,3389754.304170208,1949908944.5735862
2030-03-01,120648.85608572772,7553824.879527412,2974692495.2442565,81020.20602224623,5072675.099052836,2408609818.93144,53241.72622080225,3333464.478684429,1953242409.0522707
2030-04-01,118919.28820535984,7451482.598947847,2982143977.8432045,79746.89704981509,4996940.569141413,2413606759.5005813,52314.27396208069,3278012.406463976,1956520421.4587345
2030-05-01,117174.79095001948,7346859.392566222,2989490837.2357707,78519.58046075574,4923177.694889385,2418529937.195471,51469.283412491415,3227124.0699632117,1959747545.5286977
2030-06-01,115527.74044496317,7249365.712921439,2996740202.9486923,77298.15338658133,4850459.125007978,2423380396.320479,50621.16166102252,3176477.894229163,1962924023.422927
2030-07-01,113927.95384727306,7145561.265300967,3003885764.213993,76131.91918710277,4774993.971415086,2428155390.291894,49755.627841071546,3120672.978192007,1966044696.401119
2030-08-01,112405.67452720884,7050083.906346539,3010935848.1203394,75011.33469345694,4704710.911973619,2432860101.2038674,48944.630676193425,3069807.2360108513,1969114503.6371298
2030-09-01,110904.22437149337,6955912.952580065,3017891761.0729194,73906.77673852144,4635433.037040065,2437495534.2409077,48178.670713624284,3021766.2271585152,1972136269.8642883
2030-10-01,109346.46524597761,6858210.300227716,3024749971.373147,72841.5374199929,4568621.226981955,2442064155.46789,47423.32894803206,2974391.1916205706,1975110661.055909
2030-11-01,107963.38883415087,6771463.747677943,3031521435.120825,71828.1167654852,4505059.483531232,2446569214.951421,46684.77361693136,2928069.0012539346,1978038730.0571628
2030-12-01,106524.73828877062,6681231.585471693,3038202666.7062964,70819.27919301548,4441785.190985931,2451011000.142407,45999.030739096124,2885059.2079561087,1980923789.2651188
2031-01-01,105163.30418908522,6595842.438739425,3044798509.1450357,69849.66056158605,4380970.710422677,2455391970.8528295,45338.648485239406,2843640.0329942154,1983767429.298113
2031-02-01,103878.73818753262,6515274.459122046,3051313783.604158,68906.71605473406,4321829.23095292,2459713800.083782,44686.40637691746,2802731.407960263,1986570160.7060733
2031-03-01,102550.56298241817,6431971.310257267,3057745754.9144154,68005.1072725085,4265280.3281317325,2463979080.411914,44032.19661268634,2761699.3715476873,1989331860.077621
2031-04-01,101343.12649668181,6356240.893871883,3064101995.808287,67120.62490207498,4209805.593858142,2468188886.005772,43411.33751225017,2722759.0887683304,1992054619.1663892
2031-05-01,100114.01146283066,6279150.798948739,3070381146.607236,66243.22176420344,4154774.8690508395,2472343660.874823,42778.27797616856,2683053.594665292,1994737672.7610545
2031-06-01,98928.57210041939,6204800.042138304,3076585946.649374,65412.00372635713,4102640.873717119,2476446301.7485404,42186.67560260377,2645948.2937953086,1997383621.0548499
2031-07-01,97778.14768025861,6132645.42250582,3082718592.07188,64603.69792850132,4051943.934075603,2480498245.682616,41604.212296494414,2609416.1952361297,1999993037.250086
2031-08-01,96605.27762470122,6059083.01262126,3088777675.0845013,63786.6735453999,4000700.1647674814,2484498945.8473835,41068.815861207964,2575836.1308149635,2002568873.380901
2031-09-01,95538.49430906055,5992174.363064278,3094769849.4475656,63003.800931290025,3951598.39441051,2488450544.241794,40531.482814001785,2542134.602094192,2005111007.9829953
2031-10-01,94517.46774718903,5928135.577103696,3100697985.024669,62257.991024079434,3904821.197030262,2492355365.438824,40001.846986692515,2508915.8430053545,2007619923.8260007
2031-11-01,93484.65225302718,5863357.3893098645,3106561342.413979,61520.72804418624,3858580.0629313607,2496213945.5017557,39493.16073134837,2477011.04107017,2010096934.867071
2031-12-01,92468.03324073296,5799595.04485877,3112360937.458838,60803.37843856002,3813587.8956664847,2500027533.3974223,38988.28335039644,2445345.131736865,2012542279.9988077
2032-01-01,91446.54413672368,5735527.248255309,3118096464.7070932,60089.61277822051,3768820.51344999,2503796353.9108725,38524.9829968202,2416286.9335605633,2014958566.9323683
2032-02-01,90475.70899990234,5674636.468473875,3123771101.175567,59379.46631946188,3724280.127556649,2507520634.0384293,38024.096792986566,2384871.3508561174,2017343438.2832243
2032-03-01,89479.39185824642,5612147.457349216,3129383248.6329165,58706.75743264713,3682087.8261756278,2511202721.864605,37573.86095352164,2356632.559004877,2019700070.8422291
2032-04-01,88571.51266426954,5555205.2743029855,3134938453.9072194,58062.00957942102,3641649.2408212866,2514844371.1054263,37127.048374622675,2328608.4740563342,2022028679.3162854
2032-05-01,87682.80288577873,5499465.396996042,3140437919.3042154,57445.129959544116,3602958.5510626067,2518447329.656489,36669.47525071182,2299909.487724645,2024328588.80401
2032-06-01,86769.31738287794,5442171.586254104,3145880090.8904696,56819.00718000966,3563688.130330206,2522011017.786819,36228.22581765213,2272234.3232831415,2026600823.127293
2032-07-01,85904.45978268624,5387927.717570081,3151268018.60804,56214.208374893125,3525755.149273297,2525536772.9360924,35817.915660594546,2246499.6702324897,2028847322.7975256
2032-08-01,85089.46098124892,5336810.992743933,3156604829.600784,55601.8446737459,3487347.697937343,2529024120.63403,35416.84087229277,2221344.2595102023,2031068667.057036
2032-09-01,84217.36365392627,5282113.048374255,3161886942.649158,55027.78924648728,3451342.941539682,2532475463.5755696,35013.318470222664,2196035.3344523655,2033264702.3914883
2032-10-01,83387.28857440109,5230050.739386436,3167116993.3885446,54453.99334113964,3415354.462356278,2535890818.0379257,34618.74068948477,2171287.416044485,2035435989.8075328
2032-11-01,82621.64252335869,5182029.419065057,3172299022.8076096,53890.6782759553,3380023.3414679165,2539270841.3793936,34243.49013757978,2147751.701429004,2037583741.5089617
2032-12-01,81817.54481716183,5131596.41093239,3177430619.218542,53330.62929568878,3344897.0694256,2542615738.448819,33846.93518727581,2122879.774945939,2039706621.2839077
2033-01-01,81080.98208941253,5085399.196647954,3182516018.41519,52787.09208059797,3310806.4152951045,2545926544.8641143,33484.68425673513,2100159.396582427,2041806780.68049
2033-02-01,80313.04200115465,5037233.99431242,3187553252.4095025,52262.2678139152,3277889.437288761,2549204434.301403,33098.31273775235,2075926.1749118273,2043882706.8554018
2033-03-01,79597.2231252041,4992337.834412801,3192545590.243915,51744.25043628351,3245399.3873637016,2552449833.688767,32762.31061993754,2054852.1220824826,2045937558.9774842
2033-04-01,78858.68207313013,4946016.539626721,3197491606.7835417,51268.38947569425,3215553.3879155437,2555665387.0766826,32431.79001026589,2034121.8694438767,2047971680.8469281
2033-05-01,78146.9232143899,4901375.024006534,3202392981.807548,50775.72497372441,3184653.470351995,2558850040.5470347,32075.610793563275,2011782.3089722886,2049983463.1559005
2033-06-01,77425.24038834168,4856111.0771567905,3207249092.884705,50283.89674795317,3153806.004031623,2562003846.5510664,31743.972437839097,1990981.951301268,2051974445.1072018
2033-07-01,76744.00900208598,4813384.244610832,3212062477.129316,49800.054816247895,3123459.438075068,2565127305.9891415,31393.086325970013,1968974.3743648392,2053943419.4815667
2033-08-01,76079.20158455498,4771687.523383288,3216834164.652699,49345.04863109833,3094921.4501424874,2568222227.439284,31078.836988375442,1949264.6559109078,2055892684.1374776
2033-09-01,75437.84203708655,4731461.452566069,3221565626.105265,48902.85568508868,3067187.108568762,2571289414.5478525,30765.489233200642,1929611.4847063443,2057822295.622184
2033-10-01,74792.9187639468,4691011.864874743,3226256637.97014,48450.18696474159,3038795.726428592,2574328210.274281,30462.396523469095,1910601.5099519817,2059732897.132136
2033-11-01,74210.51215412236,4654483.322306555,3230911121.2924466,48009.870601448594,3011179.0841228557,2577339389.3584037,30171.887773208076,1892380.8011356106,2061625277.9332716
2033-12-01,73552.74391170994,4613228.098142448,3235524349.390589,47578.54026027836,2984126.0451246584,2580323515.403528,29883.398060741285,1874286.7263696934,2063499564.6596413
2034-01-01,72937.6862237225,4574651.6799518755,3240099001.070541,47153.37997648061,2957459.992124864,2583280975.3956532,29605.99856947078,1856888.2302772072,2065356452.8899186
2034-02-01,72315.09919310642,4535603.021391635,3244634604.091933,46733.91024789254,2931150.85074782,2586212126.246401,29303.06532560596,1837888.2572220056,2067194341.1471405
2034-03-01,71723.64170362735,4498506.807651508,3249133110.8995843,46347.97144899252,2906944.769280811,2589119071.0156817,29020.427519772955,1820161.2140401597,2069014502.3611805
2034-04-01,71172.15784036429,4463917.739747648,3253597028.639332,45941.67373255822,2881461.7765060514,2592000532.7921877,28739.547894391522,1802544.4439362362,2070817046.805117
2034-05-01,70618.40946284913,4429186.641509897,3258026215.280842,45544.535779946,2856553.284118213,2594857086.076306,28443.61494689479,1783983.5294692414,2072601030.3345861
2034-06-01,70053.51118885922,4393756.22176525,3262419971.502607,45156.846543731524,2832237.4152228413,2597689323.4915285,28193.86578003686,1768319.2617239119,2074369349.5963101
2034-07-01,69518.71520232549,4360213.817489855,3266780185.3200965,44774.50024952763,2808256.6556503726,2600497580.1471786,27927.68213264179,1751624.2233592928,2076120973.8196695
2034-08-01,68998.64014978503,4327594.710194517,3271107780.030291,44418.06979532794,2785901.337562968,2603283481.4847417,27690.30620685174,1736736.0052937411,2077857709.8249633
2034-09-01,68436.6746426189,4292348.233585058,3275400128.263876,44044.16233485367,2762449.861642022,2606045931.3463836,27422.86983659869,1719962.3961514698,2079577672.2211149
2034-10-01,67935.89391056012,4260939.2660703305,3279661067.5299463,43707.19303784008,2741315.1473333295,2608787246.4937167,27193.846936640235,1705598.0798660754,2081283270.300981
2034-11-01,67433.97620394382,4229458.987511356,3283890526.5174575,43340.818449919134,2718336.133178928,2611505582.6268954,26945.00809088092,1689990.9074600514,2082973261.208441
2034-12-01,66929.63698368243,4197826.831616562,3288088353.349074,43000.71441960755,2697004.8083977858,2614202587.435293,26725.562105057237,1676227.25522919,2084649488.4636703
2035-01-01,66447.52700902963,4167588.894006338,3292255942.24308,42672.29225422167,2676406.170184783,2616878993.605478,26494.769750058247,1661751.9587236533,2086311240.4223938
2035-02-01,65921.41794951056,4134591.3337933025,3296390533.5768733,42333.02920456353,2655127.5917102243,2619534121.197188,26256.255343697147,1646792.335156685,2087958032.7575505
2035-03-01,65451.80399416948,4105137.1465143096,3300495670.7233877,42010.59706344326,2634904.6478191614,2622169025.845007,26052.296931931975,1634000.0635707735,2089592032.8211212
2035-04-01,64999.04126079757,4076739.8678772235,3304572410.5912647,41680.68994278129,2614212.8732112423,2624783238.7182183,25831.36228054225,1620143.0422356098,2091212175.8633568
2035-05-01,64526.68077047285,4047113.417924057,3308619524.0091887,41378.032056201766,2595230.1705649747,2627378468.8887835,25628.857583629855,1607441.9476452644,2092819617.811002
2035-06-01,64083.40519049307,4019311.173547725,3312638835.1827364,41046.60078206089,2574442.8010508586,2629952911.689834,25410.204119242495,1593728.0023588892,2094413345.813361
2035-07-01,63619.970531125604,3990244.5517121977,3316629079.7344484,40749.72655896783,2555822.849778462,2632508734.539613,25179.356355834938,1579249.2306379674,2095992595.043999
2035-08-01,63189.140929190624,3963222.9190788358,3320592302.6535273,40448.77626712087,2536947.247473821,2635045681.7870865,24970.006653770386,1566118.8173244786,2097558713.8613234
2035-09-01,62756.81276610572,3936107.2966901506,3324528409.9502172,40149.33493666359,2518166.2872275403,2637563848.074314,24775.639389258016,1553928.1024942629,2099112641.9638176
2035-10-01,62352.54389549397,3910751.5531253815,3328439161.5033426,39872.90170361396,2500828.3948506676,2640064676.469165,24597.569909606504,1542759.58473052,2100655401.5485482
2035-11-01,61933.465201897794,3884466.9374630298,3332323628.4408054,39573.17359239072,2482029.447714746,2642546705.9168797,24414.082881334332,1531251.2783172892,2102186652.8268654
2035-12-01,61472.12650436325,3855531.774353663,3336179160.215159,39294.129835706626,2464527.8232955197,2645011233.7401752,24230.231870630283,1519720.1429259314,2103706372.9697914
2036-01-01,61103.58488015765,3832416.8436834877,3340011577.0588427,39014.24554425318,2446973.4805355594,2647458207.2207108,24049.02730318204,1508354.9924555775,2105214727.962247
2036-02-01,60693.63349224693,3806704.6926337276,3343818281.7514763,38727.275847671015,2428974.741165926,2649887181.961877,23849.846479702228,1495862.3712069236,2106710590.333454
2036-03-01,60276.64220477664,3780550.9990835907,3347598832.75056,38463.39852685208,2412424.3556041624,2652299606.317481,23664.958291545376,1484266.184045726,2108194856.5174997
2036-04-01,59876.17642397866,3755433.7853119415,3351354266.535872,38194.33608157488,2395548.7590363766,2654695155.0765176,23468.606334018743,1471950.9892696554,2109666807.5067694
2036-05-01,59502.98774826257,3732027.391571028,3355086293.927443,37921.764418547704,2378453.0643313117,2657073608.140849,23294.675575552417,1461042.0520986477,2111127849.5588682
2036-06-01,59115.898244897355,3707749.137919962,3358794043.065363,37666.73122364699,2362457.382347139,2659436065.523196,23143.29875031458,1451547.6976197306,2112579397.2564878
2036-07-01,58733.856342284045,3683787.4697880554,3362477830.535151,37427.89879267488,2347477.8122765687,2661783543.3354726,22959.050147942355,1439991.6252789444,2114019388.8817668
2036-08-01,58373.17601886159,3661165.5999029987,3366138996.135054,37162.358436000926,2330823.1211059783,2664114366.4565787,22781.99134623685,1428886.4972359752,2115448275.3790028
