Date,P10_Production_bbl,P10_Revenue_USD,P10_Cumulative_Revenue_USD,P50_Production_bbl,P50_Revenue_USD,P50_Cumulative_Revenue_USD,P90_Production_bbl,P90_Revenue_USD,P90_Cumulative_Revenue_USD
2052-10-01,28036.905633985356,1758474.7213635615,3939186970.58904,15763.124604632088,988663.1752025245,2977357100.2154107,8364.790689188938,524639.6720259301,2285531716.156659
2052-11-01,27970.83400626407,1754330.7088728824,3940941301.2979126,15719.808456676079,985946.3864027236,2978343046.6018133,8343.54191073537,523306.9486413224,2286055023.1053004
2052-12-01,27906.235231920684,1750279.0737460654,3942691580.371659,15672.208170266596,982960.8964391209,2979326007.4982524,8307.899691177981,521071.46863068297,2286576094.573931
2053-01-01,27834.608148616408,1745786.623081221,3944437366.99474,15625.323768832044,980020.3067811457,2980306027.8050337,8286.19778463215,519710.3250521284,2287095804.8989835
2053-02-01,27766.385227492323,1741507.6814683184,3946178874.6762085,15582.3828357999,977327.0514613696,2981283354.856495,8258.340683178152,517963.1276489337,2287613768.0266323
2053-03-01,27694.136020081016,1736976.2111794814,3947915850.8873878,15542.615622886075,974832.8518674145,2982258187.708362,8233.48570481423,516404.22340594843,2288130172.250038
2053-04-01,27602.142468906444,1731206.3756498122,3949647057.2630377,15498.790202423548,972084.1214960049,2983230271.8298583,8212.88555899998,515112.18226047873,2288645284.4322987
2053-05-01,27552.94723439828,1728120.85054146,3951375178.1135793,15455.784285680016,969386.7903978506,2984199658.620256,8182.794993951815,513224.90202065784,2289158509.334319
2053-06-01,27504.84948768553,1725104.1598676364,3953100282.273447,15417.521146560579,966986.9263122795,2985166645.5465684,8151.919348318783,511288.38152655406,2289669797.7158456
2053-07-01,27420.62001371562,1719821.2872602437,3954820103.560707,15372.420185421517,964158.1940296375,2986130803.740598,8129.481453742667,509881.0767787401,2290179678.7926245
2053-08-01,27348.117397921334,1715273.9231976261,3956535377.483905,15335.944174857694,961870.4186470745,2987092674.1592455,8104.4959474094685,508313.98582152184,2290687992.778446
2053-09-01,27282.030310408023,1711128.941068791,3958246506.4249735,15294.729671844965,959285.4450181162,2988051959.604264,8082.549935615764,506937.5319618207,2291194930.310408
2053-10-01,27202.070087289558,1706113.835874801,3959952620.2608485,15251.934743526475,956601.3471139806,2989008560.951378,8059.420000368454,505486.8224231094,2291700417.132831
2053-11-01,27126.63930765089,1701382.817375864,3961654003.078224,15210.97409765003,954032.2954046099,2989962593.2467823,8040.241115408635,504283.92275842954,2292204701.0555897
2053-12-01,27057.162069041766,1697025.2049702995,3963351028.2831945,15169.495725798788,951430.7719221,2990914024.0187044,8011.478362422033,502479.9228911099,2292707180.978481
2054-01-01,27008.979477338165,1694003.1928186498,3965045031.476013,15124.413617049564,948603.2220613486,2991862627.2407656,7984.470534877131,500785.9919474937,2293207966.9704285
2054-02-01,26928.09252967731,1688929.963461361,3966733961.4394746,15091.112341454633,946514.5660560345,2992809141.806822,7966.738747856313,499673.85426554794,2293707640.824694
2054-03-01,26870.33003190634,1685307.0996011654,3968419268.539076,15048.620157269259,943849.4562639279,2993752991.263086,7938.5939774111475,497908.61426322715,2294205549.438957
2054-04-01,26804.987129984293,1681208.7927926148,3970100477.3318686,15006.045514254718,941179.1746540559,2994694170.43774,7919.562696053463,496714.97229647316,2294702264.4112535
2054-05-01,26742.524544487835,1677291.139430277,3971777768.4712987,14964.214459905677,938555.530925284,2995632725.968665,7897.328102504133,495320.4185890592,2295197584.8298426
2054-06-01,26683.12413137179,1673565.5455196388,3973451334.0168185,14922.916285170748,935965.3094059093,2996568691.278071,7873.551599970473,493829.1563501481,2295691413.9861927
2054-07-01,26623.804760823296,1669845.0345988371,3975121179.0514174,14881.616029839739,933374.9573915484,2997502066.2354627,7848.592080307266,492263.69527687173,2296183677.6814694
2054-08-01,26554.695168059305,1665510.4809406796,3976786689.532358,14848.515704435538,931298.904982197,2998433365.1404448,7829.973225799886,491095.9207221688,2296674773.6021914
2054-09-01,26482.274870277262,1660968.27986379,3978447657.812222,14805.762544676536,928617.4268021124,2999361982.567247,7806.153846369034,489601.9692442658,2297164375.571436
2054-10-01,26444.329356931456,1658588.3372667409,3980106246.149489,14771.99628905123,926499.6072492931,3000288482.174496,7779.526377424142,487931.8943920422,2297652307.465828
2054-11-01,26371.53908879915,1654022.9316494826,3981760269.0811386,14737.796040763638,924354.5676766954,3001212836.7421727,7760.332586949212,486728.0598534546,2298139035.5256815
2054-12-01,26325.220612654062,1651117.8368256628,3983411386.9179645,14698.019402543674,921859.7769275393,3002134696.5191,7737.71040207607,485309.1964182111,2298624344.7221
